,timestamp,location,price,last4ccnum,date,loyaltynum,date_new
603,10/1/2014 14:03,Abila Zacharo,36.38,7819,10/1/2014,L5259,10/1/2014
604,10/1/2014 14:07,Hippokampos,11.61,7117,10/1/2014,L6417,NA
605,10/1/2014 14:07,Ouzeri Elian,30.93,9617,10/1/2014,L5553,10/1/2014
606,10/1/2014 14:08,Katerina’s Café,77.62,7108,10/1/2014,L6544,NA
607,10/1/2014 14:09,Abila Zacharo,9.32,6691,10/1/2014,L6267,10/1/2014
608,10/1/2014 14:11,Gelatogalore,32.19,8202,10/1/2014,L2343,10/1/2014
609,10/1/2014 14:20,Hippokampos,10.16,4948,10/1/2014,L9406,NA
610,10/1/2014 14:41,Octavio's Office Supplies,139.72,4795,10/1/2014,L8566,10/1/2014
611,10/1/2014 16:07,Octavio's Office Supplies,64.51,7253,10/1/2014,L1682,10/1/2014
612,10/1/2014 18:52,Ouzeri Elian,19.92,6899,10/1/2014,L6267,10/1/2014
613,10/1/2014 18:57,Frydos Autosupply n' More,98.39,7889,10/1/2014,L6119,NA
614,10/1/2014 19:45,Guy's Gyros,23.61,6816,10/1/2014,L8148,10/1/2014
615,10/1/2014 19:46,Hippokampos,48.22,1415,10/1/2014,L7783,NA
616,10/1/2014 19:50,Katerina’s Café,19.57,8129,10/1/2014,L8328,NA
617,10/1/2014 19:54,Guy's Gyros,27.78,4795,10/1/2014,L8566,10/1/2014
618,10/1/2014 19:56,Hippokampos,19.88,7117,10/1/2014,L6417,10/1/2014
619,10/1/2014 19:56,Katerina’s Café,21.89,5921,10/1/2014,L3295,10/1/2014
620,10/1/2014 20:02,Frydos Autosupply n' More,43.65,8202,10/1/2014,L2343,10/1/2014
621,10/1/2014 20:08,Katerina’s Café,15.76,9405,10/1/2014,L3259,10/1/2014
622,10/1/2014 20:09,Guy's Gyros,29.81,6901,10/1/2014,L9363,10/1/2014
623,10/1/2014 20:09,Hippokampos,70.48,7688,10/1/2014,L4164,NA
624,10/1/2014 20:09,Katerina’s Café,8.14,8411,10/1/2014,L6110,10/1/2014
625,10/1/2014 20:11,Albert's Fine Clothing,126.13,6895,10/1/2014,L3366,10/1/2014
626,10/1/2014 20:15,Frydos Autosupply n' More,237.08,7384,10/1/2014,L3800,NA
627,10/1/2014 20:17,Shoppers' Delight,279.53,7819,10/1/2014,L5259,10/1/2014
628,10/1/2014 20:20,Guy's Gyros,35.54,7108,10/1/2014,L6544,NA
629,10/1/2014 20:23,Guy's Gyros,37.37,3853,10/1/2014,L1485,NA
630,10/1/2014 20:42,Katerina’s Café,21.28,5407,10/1/2014,L4034,10/1/2014
631,10/1/2014 20:50,Hippokampos,17.21,8332,10/1/2014,L2070,10/1/2014
632,10/1/2014 21:11,Roberts and Sons,241.2,7354,10/1/2014,L9254,NA
633,10/1/2014 21:13,Guy's Gyros,25.81,5368,10/1/2014,L2247,10/1/2014
634,10/1/2014 21:17,Hippokampos,27,8156,10/1/2014,L5224,NA
635,10/1/2014 21:28,General Grocer,227.28,4434,10/1/2014,L2169,10/1/2014
636,10/1/2014 22:21,Hippokampos,79.97,2463,10/1/2014,L6886,NA
637,11/1/2014 13:19,Katerina’s Café,45.22,8156,11/1/2014,L5224,11/1/2014
638,11/1/2014 13:23,Katerina’s Café,45.21,2418,11/1/2014,L9018,11/1/2014
639,11/1/2014 13:32,Abila Zacharo,54.82,1310,11/1/2014,L8012,11/1/2014
640,11/1/2014 13:32,Katerina’s Café,29.1,6895,11/1/2014,L3366,11/1/2014
641,11/1/2014 13:33,Abila Zacharo,89.54,2540,11/1/2014,L5947,11/1/2014
642,11/1/2014 13:35,Gelatogalore,17.31,9617,11/1/2014,L5553,11/1/2014
643,11/1/2014 13:36,Hippokampos,103.38,4434,11/1/2014,L2169,NA
644,11/1/2014 13:37,Hippokampos,75.62,9551,11/1/2014,L5777,NA
645,11/1/2014 13:37,Hippokampos,82.23,6691,11/1/2014,L6267,NA
646,11/1/2014 13:40,Ouzeri Elian,19.11,8129,11/1/2014,L8328,NA
647,11/1/2014 13:43,Katerina’s Café,71.65,3484,11/1/2014,L2490,11/1/2014
648,11/1/2014 13:47,Hippokampos,31.1,7688,11/1/2014,L4164,NA
649,11/1/2014 13:50,Katerina’s Café,23.45,1321,11/1/2014,L4149,11/1/2014
650,11/1/2014 13:51,Abila Zacharo,32.02,7253,11/1/2014,L1682,NA
651,11/1/2014 13:59,Gelatogalore,18.74,3853,11/1/2014,L1485,NA
652,11/1/2014 14:09,Kalami Kafenion,35.66,7117,11/1/2014,L6417,11/1/2014
653,11/1/2014 14:16,Kalami Kafenion,39.36,7108,11/1/2014,L6544,11/1/2014
654,11/1/2014 14:17,Katerina’s Café,26.02,2142,11/1/2014,L9637,11/1/2014
655,11/1/2014 14:19,Abila Zacharo,45.2,6901,11/1/2014,L9363,11/1/2014
656,11/1/2014 15:15,Shoppers' Delight,157.45,9617,11/1/2014,L5553,NA
657,11/1/2014 15:20,Shoppers' Delight,238.52,2418,11/1/2014,L9018,11/1/2014
658,11/1/2014 15:31,General Grocer,78.02,8129,11/1/2014,L8328,11/1/2014
659,11/1/2014 16:00,Roberts and Sons,256.24,1310,11/1/2014,L8012,NA
660,11/1/2014 16:01,Albert's Fine Clothing,211.47,4434,11/1/2014,L2169,11/1/2014
661,11/1/2014 16:09,Frydos Autosupply n' More,52.73,7688,11/1/2014,L4164,11/1/2014
662,11/1/2014 16:24,Ahaggo Museum,89.32,4795,11/1/2014,L8566,11/1/2014
663,11/1/2014 17:16,Ahaggo Museum,52.14,9683,11/1/2014,L7291,NA
664,11/1/2014 19:08,Katerina’s Café,55.67,9617,11/1/2014,L5553,11/1/2014
665,11/1/2014 19:17,Kalami Kafenion,23.86,7819,11/1/2014,L5259,11/1/2014
666,11/1/2014 19:21,Ouzeri Elian,69.36,6899,11/1/2014,L6267,11/1/2014
667,11/1/2014 19:26,Hippokampos,66.21,7688,11/1/2014,L4164,11/1/2014
668,11/1/2014 19:27,Albert's Fine Clothing,105.33,8156,11/1/2014,L5224,11/1/2014
669,11/1/2014 19:27,Hippokampos,32.63,9683,11/1/2014,L7291,11/1/2014
670,11/1/2014 19:29,Hippokampos,63.21,4795,11/1/2014,L8566,11/1/2014
671,11/1/2014 19:31,Katerina’s Café,33.18,2142,11/1/2014,L9637,11/1/2014
672,11/1/2014 19:32,Katerina’s Café,20.71,6691,11/1/2014,L6267,11/1/2014
673,11/1/2014 19:33,Hippokampos,11.13,1877,11/1/2014,L3014,NA
674,11/1/2014 19:34,Guy's Gyros,55.36,6816,11/1/2014,L8148,NA
675,11/1/2014 19:40,Katerina’s Café,57.36,2540,11/1/2014,L5947,11/1/2014
676,11/1/2014 19:44,Shoppers' Delight,149.2,9551,11/1/2014,L5777,NA
677,11/1/2014 19:45,Hippokampos,63.21,8332,11/1/2014,L2070,11/1/2014
678,11/1/2014 19:50,Katerina’s Café,12.55,7889,11/1/2014,L6119,11/1/2014
679,11/1/2014 19:51,Katerina’s Café,45.68,1310,11/1/2014,L8012,11/1/2014
680,11/1/2014 19:52,Katerina’s Café,15.72,8411,11/1/2014,L6110,NA
681,11/1/2014 19:53,Hippokampos,67.37,9635,11/1/2014,L3191,11/1/2014
682,11/1/2014 19:57,Guy's Gyros,36.2,5368,11/1/2014,L2247,11/1/2014
683,11/1/2014 20:00,Katerina’s Café,25.76,4948,11/1/2014,L9406,11/1/2014
684,11/1/2014 20:04,Kalami Kafenion,50.2,1286,11/1/2014,L3288,11/1/2014
685,11/1/2014 20:04,Ouzeri Elian,16.69,2681,11/1/2014,L1107,NA
686,11/1/2014 20:06,Guy's Gyros,33.65,7384,11/1/2014,L3800,11/1/2014
687,11/1/2014 20:06,Katerina’s Café,52.45,8202,11/1/2014,L2343,11/1/2014
688,11/1/2014 20:09,Guy's Gyros,16.33,7354,11/1/2014,L9254,11/1/2014
689,11/1/2014 20:13,Frydos Autosupply n' More,211.15,5407,11/1/2014,L4034,NA
690,11/1/2014 20:13,Katerina’s Café,9.78,9405,11/1/2014,L3259,11/1/2014
691,11/1/2014 20:22,Frydos Autosupply n' More,236.25,8129,11/1/2014,L8328,11/1/2014
692,11/1/2014 20:23,Hippokampos,70.23,1415,11/1/2014,L7783,11/1/2014
693,11/1/2014 20:24,Katerina’s Café,94.68,2418,11/1/2014,L9018,11/1/2014
694,11/1/2014 20:26,Frydos Autosupply n' More,261,6901,11/1/2014,L9363,11/1/2014
695,11/1/2014 20:27,Hippokampos,69.8,7117,11/1/2014,L6417,11/1/2014
696,11/1/2014 20:30,Kalami Kafenion,46.78,7108,11/1/2014,L6544,NA
697,11/1/2014 20:46,Katerina’s Café,57.6,1874,11/1/2014,L4424,NA
698,12/1/2014 3:39,Kronos Mart,277.26,8156,12/1/2014,L5224,NA
699,12/1/2014 13:03,Ouzeri Elian,38.55,8332,12/1/2014,L2070,12/1/2014
700,12/1/2014 13:17,Ouzeri Elian,98.45,5407,12/1/2014,L4034,12/1/2014
701,12/1/2014 13:25,Hippokampos,12.55,2142,12/1/2014,L9637,12/1/2014
702,12/1/2014 13:28,Ouzeri Elian,24.72,7819,12/1/2014,L5259,12/1/2014
703,12/1/2014 13:30,Ouzeri Elian,72.32,1310,12/1/2014,L8012,12/1/2014
704,12/1/2014 13:31,Guy's Gyros,34.74,6901,12/1/2014,L9363,12/1/2014
705,12/1/2014 13:32,Ouzeri Elian,117.22,8156,12/1/2014,L5224,12/1/2014
706,12/1/2014 13:35,Hippokampos,29.2,7117,12/1/2014,L6417,12/1/2014
707,12/1/2014 13:40,Gelatogalore,20.09,1286,12/1/2014,L3288,NA
708,12/1/2014 13:45,Abila Zacharo,11.2,9683,12/1/2014,L7291,12/1/2014
709,12/1/2014 13:45,Desafio Golf Course,129.33,2463,12/1/2014,L6886,12/1/2014
710,12/1/2014 13:52,Kalami Kafenion,54.36,2540,12/1/2014,L5947,NA
711,12/1/2014 13:54,Hippokampos,8.54,7889,12/1/2014,L6119,12/1/2014
712,12/1/2014 13:55,Kalami Kafenion,14.59,3492,12/1/2014,L7814,12/1/2014
713,12/1/2014 14:04,Hippokampos,12.57,1874,12/1/2014,L4424,12/1/2014
714,12/1/2014 14:06,Hippokampos,71.99,9551,12/1/2014,L5777,NA
715,12/1/2014 14:13,Desafio Golf Course,220.77,7688,12/1/2014,L4164,NA
716,12/1/2014 14:14,Desafio Golf Course,198.46,8332,12/1/2014,L2070,12/1/2014
717,12/1/2014 14:16,Guy's Gyros,30.47,8129,12/1/2014,L8328,12/1/2014
718,12/1/2014 15:10,Shoppers' Delight,135.78,1310,12/1/2014,L8012,12/1/2014
719,12/1/2014 15:24,Shoppers' Delight,86.22,1286,12/1/2014,L3572,12/1/2014
720,12/1/2014 15:32,Shoppers' Delight,204.37,7819,12/1/2014,L5259,12/1/2014
721,12/1/2014 15:46,General Grocer,159.3,7117,12/1/2014,L6417,12/1/2014
722,12/1/2014 15:49,Albert's Fine Clothing,195.81,2142,12/1/2014,L9637,12/1/2014
723,12/1/2014 16:08,Shoppers' Delight,51.5,3547,12/1/2014,L9362,12/1/2014
724,12/1/2014 16:27,Ahaggo Museum,120.2,6901,12/1/2014,L9363,12/1/2014
725,12/1/2014 19:18,Katerina’s Café,12.64,7889,12/1/2014,L6119,12/1/2014
726,12/1/2014 19:21,Katerina’s Café,11.81,7253,12/1/2014,L1682,12/1/2014
727,12/1/2014 19:22,Hippokampos,27.15,1321,12/1/2014,L4149,12/1/2014
728,12/1/2014 19:26,Guy's Gyros,42.32,7108,12/1/2014,L6544,12/1/2014
729,12/1/2014 19:26,Shoppers' Delight,211.03,7384,12/1/2014,L3800,12/1/2014
730,12/1/2014 19:29,Hippokampos,66.63,1415,12/1/2014,L7783,12/1/2014
731,12/1/2014 19:32,Guy's Gyros,34.41,3853,12/1/2014,L1485,12/1/2014
732,12/1/2014 19:35,Hippokampos,49.23,6895,12/1/2014,L3366,12/1/2014
733,12/1/2014 19:36,Guy's Gyros,12.32,7354,12/1/2014,L9254,NA
734,12/1/2014 19:43,Katerina’s Café,40.94,5407,12/1/2014,L4034,12/1/2014
735,12/1/2014 19:44,Hippokampos,26.79,8332,12/1/2014,L2070,12/1/2014
736,12/1/2014 19:47,Katerina’s Café,17.36,3492,12/1/2014,L7814,NA
737,12/1/2014 19:50,Gelatogalore,36.2,1286,12/1/2014,L3288,12/1/2014
738,12/1/2014 19:51,Hippokampos,52.21,8156,12/1/2014,L5224,12/1/2014
739,12/1/2014 19:52,Frydos Autosupply n' More,88.93,5368,12/1/2014,L2247,12/1/2014
740,12/1/2014 19:58,Albert's Fine Clothing,63.36,1877,12/1/2014,L3014,12/1/2014
741,12/1/2014 19:59,Ouzeri Elian,55.55,6899,12/1/2014,L6267,12/1/2014
742,12/1/2014 20:04,Katerina’s Café,39.3,8129,12/1/2014,L8328,12/1/2014
743,12/1/2014 20:05,Hippokampos,78.21,9635,12/1/2014,L3191,12/1/2014
744,12/1/2014 20:11,Katerina’s Café,67.14,3547,12/1/2014,L9362,12/1/2014
745,12/1/2014 20:12,Katerina’s Café,15.37,9405,12/1/2014,L3259,12/1/2014
746,12/1/2014 20:13,Katerina’s Café,39.55,2142,12/1/2014,L9637,NA
747,12/1/2014 20:15,Hippokampos,69.41,2540,12/1/2014,L5947,NA
748,12/1/2014 20:17,Katerina’s Café,16.34,8411,12/1/2014,L6110,12/1/2014
749,12/1/2014 20:35,Katerina’s Café,40.25,4948,12/1/2014,L9406,12/1/2014
750,12/1/2014 20:38,Hippokampos,63.32,7688,12/1/2014,L4164,12/1/2014
751,12/1/2014 20:43,Frydos Autosupply n' More,161.96,8202,12/1/2014,L2343,12/1/2014
752,12/1/2014 20:48,Katerina’s Café,87.09,1874,12/1/2014,L4424,NA
753,13/1/2014 3:00,Kronos Mart,147.3,5407,13/1/2014,L4034,NA
754,13/1/2014 6:04,Daily Dealz,2.01,9551,13/1/2014,L5777,NA
755,13/1/2014 7:32,Hallowed Grounds,9.16,7889,13/1/2014,L6119,13/1/2014
756,13/1/2014 7:36,Brew've Been Served,16.39,5368,13/1/2014,L2247,NA
757,13/1/2014 7:38,Brew've Been Served,8.04,7384,13/1/2014,L3800,13/1/2014
758,13/1/2014 7:40,Brew've Been Served,8,9683,13/1/2014,L7291,13/1/2014
759,13/1/2014 7:40,Coffee Cameleon,19.93,3547,13/1/2014,L9362,13/1/2014
760,13/1/2014 7:42,Hallowed Grounds,3.02,1310,13/1/2014,L8012,NA
761,13/1/2014 7:43,Brew've Been Served,18.71,4795,13/1/2014,L8566,13/1/2014
762,13/1/2014 7:43,Brew've Been Served,24.18,6816,13/1/2014,L8148,NA
763,13/1/2014 7:43,Hallowed Grounds,13.68,3492,13/1/2014,L7814,13/1/2014
764,13/1/2014 7:44,Hallowed Grounds,5.85,9405,13/1/2014,L3259,13/1/2014
765,13/1/2014 7:53,Brew've Been Served,19.64,7354,13/1/2014,L9254,13/1/2014
766,13/1/2014 7:54,Hallowed Grounds,19.18,7108,13/1/2014,L6544,13/1/2014
767,13/1/2014 7:55,Brew've Been Served,6.08,5407,13/1/2014,L4034,NA
768,13/1/2014 7:55,Coffee Cameleon,17.49,2418,13/1/2014,L9018,13/1/2014
769,13/1/2014 7:56,Brew've Been Served,9.53,4948,13/1/2014,L9406,13/1/2014
770,13/1/2014 7:57,Brew've Been Served,78.23,3484,13/1/2014,L2490,NA
771,13/1/2014 7:57,Hallowed Grounds,6.32,6691,13/1/2014,L6267,13/1/2014
772,13/1/2014 8:00,Brew've Been Served,13.37,8411,13/1/2014,L6110,13/1/2014
773,13/1/2014 8:01,Kronos Mart,159.06,6816,13/1/2014,L8148,NA
774,13/1/2014 8:02,Coffee Cameleon,4.88,7253,13/1/2014,L1682,13/1/2014
775,13/1/2014 8:04,Brew've Been Served,16.05,4434,13/1/2014,L2169,13/1/2014
776,13/1/2014 8:06,Hallowed Grounds,55.96,2681,13/1/2014,L1107,NA
777,13/1/2014 8:07,Brew've Been Served,11.49,1286,13/1/2014,L3572,13/1/2014
778,13/1/2014 8:12,Coffee Cameleon,17.76,2142,13/1/2014,L9637,13/1/2014
779,13/1/2014 8:15,Abila Airport,3617.47,9220,13/1/2014,L4063,13/1/2014
780,13/1/2014 8:21,Brew've Been Served,13.19,6901,13/1/2014,L9363,NA
781,13/1/2014 8:22,Brew've Been Served,6.69,7819,13/1/2014,L5259,13/1/2014
782,13/1/2014 8:23,Brew've Been Served,19.89,8202,13/1/2014,L2343,13/1/2014
783,13/1/2014 8:58,Kronos Pipe and Irrigation,2892.74,9220,13/1/2014,L4063,NA
784,13/1/2014 10:12,Nationwide Refinery,204.58,9735,13/1/2014,L9633,13/1/2014
785,13/1/2014 10:20,Maximum Iron and Steel,689.85,9220,13/1/2014,L4063,13/1/2014
786,13/1/2014 12:00,Bean There Done That,5.54,1321,13/1/2014,L4149,13/1/2014
787,13/1/2014 12:00,Bean There Done That,7.93,1415,13/1/2014,L7783,13/1/2014
788,13/1/2014 12:00,Bean There Done That,10.37,1874,13/1/2014,L4424,13/1/2014
789,13/1/2014 12:00,Bean There Done That,15.24,9617,13/1/2014,L5553,13/1/2014
790,13/1/2014 12:00,Bean There Done That,18.59,6895,13/1/2014,L3366,13/1/2014
791,13/1/2014 12:00,Bean There Done That,19.56,1877,13/1/2014,L3014,13/1/2014
792,13/1/2014 12:00,Bean There Done That,98.02,9635,13/1/2014,L3191,NA
793,13/1/2014 12:00,Brewed Awakenings,12.69,7688,13/1/2014,L4164,13/1/2014
794,13/1/2014 12:00,Brewed Awakenings,16.25,8332,13/1/2014,L2070,13/1/2014
795,13/1/2014 12:00,Brewed Awakenings,56.4,2540,13/1/2014,L5947,NA
796,13/1/2014 12:00,Carlyle Chemical Inc.,1718.96,9220,13/1/2014,L4063,13/1/2014
797,13/1/2014 12:00,Coffee Shack,4.09,7117,13/1/2014,L6417,13/1/2014
798,13/1/2014 12:00,Jack's Magical Beans,5.22,9241,13/1/2014,L3288,13/1/2014
799,13/1/2014 12:00,Jack's Magical Beans,9.64,8156,13/1/2014,L5224,13/1/2014
800,13/1/2014 12:00,Jack's Magical Beans,17.52,2463,13/1/2014,L6886,13/1/2014
801,13/1/2014 12:00,Jack's Magical Beans,18.31,6899,13/1/2014,L6267,13/1/2014
802,13/1/2014 12:11,Abila Airport,4417.03,8642,13/1/2014,L2769,13/1/2014
803,13/1/2014 12:27,Hippokampos,17.17,4434,13/1/2014,L2169,13/1/2014
804,13/1/2014 12:55,Ouzeri Elian,19.82,9220,13/1/2014,L4063,13/1/2014
805,13/1/2014 13:03,Gelatogalore,32.83,8156,13/1/2014,L5224,13/1/2014
806,13/1/2014 13:18,U-Pump,55.25,9551,13/1/2014,L5777,NA
807,13/1/2014 13:19,Gelatogalore,46.45,8332,13/1/2014,L2070,NA
808,13/1/2014 13:20,Abila Zacharo,79.95,6816,13/1/2014,L8148,NA
809,13/1/2014 13:21,Abila Zacharo,64.5,1286,13/1/2014,L3288,13/1/2014
810,13/1/2014 13:23,Katerina’s Café,38.98,2418,13/1/2014,L9018,13/1/2014
811,13/1/2014 13:24,Hippokampos,35.73,7253,13/1/2014,L1682,13/1/2014
812,13/1/2014 13:27,Abila Zacharo,8.72,9683,13/1/2014,L7291,13/1/2014
813,13/1/2014 13:28,Hippokampos,30.51,9551,13/1/2014,L5777,13/1/2014
814,13/1/2014 13:33,Guy's Gyros,27.49,2540,13/1/2014,L5947,13/1/2014
815,13/1/2014 13:34,Abila Zacharo,27.3,1321,13/1/2014,L4149,13/1/2014
816,13/1/2014 13:34,Hippokampos,59.9,7354,13/1/2014,L9254,NA
817,13/1/2014 13:34,Katerina’s Café,26.15,6899,13/1/2014,L6267,13/1/2014
818,13/1/2014 13:36,Katerina’s Café,17.21,9405,13/1/2014,L3259,NA
819,13/1/2014 13:37,Ouzeri Elian,95.03,4795,13/1/2014,L8566,NA
820,13/1/2014 13:39,Guy's Gyros,37.37,2142,13/1/2014,L9637,13/1/2014
821,13/1/2014 13:40,Guy's Gyros,29.25,2463,13/1/2014,L6886,13/1/2014
822,13/1/2014 13:40,Katerina’s Café,8.29,1874,13/1/2014,L4424,13/1/2014
823,13/1/2014 13:41,Gelatogalore,36.93,1415,13/1/2014,L7783,13/1/2014
824,13/1/2014 13:42,Abila Zacharo,11.99,9635,13/1/2014,L3191,13/1/2014
825,13/1/2014 13:48,Abila Zacharo,116.32,3853,13/1/2014,L1485,NA
826,13/1/2014 13:48,Katerina’s Café,24.26,3492,13/1/2014,L7814,13/1/2014
827,13/1/2014 13:48,Ouzeri Elian,8.32,1310,13/1/2014,L8012,13/1/2014
828,13/1/2014 13:50,Hippokampos,91.97,7384,13/1/2014,L3800,NA
829,13/1/2014 13:51,Abila Zacharo,17.41,7819,13/1/2014,L5259,13/1/2014
830,13/1/2014 13:51,Guy's Gyros,21.03,8411,13/1/2014,L6110,13/1/2014
831,13/1/2014 13:52,Katerina’s Café,29.55,3547,13/1/2014,L9362,13/1/2014
832,13/1/2014 13:55,Kalami Kafenion,20.33,5368,13/1/2014,L2247,13/1/2014
833,13/1/2014 14:00,Gelatogalore,36.24,8202,13/1/2014,L2343,13/1/2014
834,13/1/2014 14:00,Guy's Gyros,38.07,7117,13/1/2014,L6417,13/1/2014
835,13/1/2014 14:01,Gelatogalore,117.17,2681,13/1/2014,L1107,NA
836,13/1/2014 14:04,Hippokampos,25.09,9617,13/1/2014,L5553,13/1/2014
837,13/1/2014 14:06,Ouzeri Elian,29.75,1877,13/1/2014,L3014,13/1/2014
838,13/1/2014 14:13,Guy's Gyros,12.76,6901,13/1/2014,L9363,13/1/2014
839,13/1/2014 14:21,Hippokampos,26.96,4948,13/1/2014,L9406,13/1/2014
840,13/1/2014 14:33,Guy's Gyros,116.87,8129,13/1/2014,L8328,NA
841,13/1/2014 16:56,Abila Airport,2228.08,8642,13/1/2014,L2769,13/1/2014
842,13/1/2014 19:20,Frydos Autosupply n' More,10000,9551,13/1/2014,L5777,NA
843,13/1/2014 19:27,Shoppers' Delight,216.43,3853,13/1/2014,L1485,13/1/2014
844,13/1/2014 19:30,Ouzeri Elian,28.75,9551,13/1/2014,L5777,13/1/2014
845,13/1/2014 19:41,Frydos Autosupply n' More,188.57,8129,13/1/2014,L8328,13/1/2014
846,13/1/2014 19:50,Katerina’s Café,89.83,3547,13/1/2014,L9362,NA
847,13/1/2014 19:59,Frydos Autosupply n' More,64.6,8411,13/1/2014,L6110,13/1/2014
848,13/1/2014 19:59,Katerina’s Café,30.84,6691,13/1/2014,L6267,NA
849,13/1/2014 20:09,Guy's Gyros,22.34,7354,13/1/2014,L9254,13/1/2014
850,13/1/2014 20:11,Guy's Gyros,20.47,4795,13/1/2014,L8566,13/1/2014
851,13/1/2014 20:15,Guy's Gyros,36.89,7384,13/1/2014,L3800,13/1/2014
852,13/1/2014 20:18,Guy's Gyros,15.84,7819,13/1/2014,L5259,13/1/2014
853,13/1/2014 20:24,Katerina’s Café,35.7,2142,13/1/2014,L9637,13/1/2014
854,13/1/2014 20:33,Katerina’s Café,91.36,1310,13/1/2014,L8012,NA
855,13/1/2014 20:35,Albert's Fine Clothing,288,7688,13/1/2014,L4164,13/1/2014
856,13/1/2014 20:35,Hippokampos,29.22,2463,13/1/2014,L6886,13/1/2014
857,13/1/2014 20:42,Albert's Fine Clothing,49.48,1321,13/1/2014,L4149,13/1/2014
858,13/1/2014 20:42,Guy's Gyros,88.57,1286,13/1/2014,L3572,NA
859,13/1/2014 20:42,Hippokampos,31.59,1415,13/1/2014,L7783,13/1/2014
860,13/1/2014 20:43,Ouzeri Elian,21.83,2681,13/1/2014,L1107,13/1/2014
861,13/1/2014 20:44,Guy's Gyros,15.55,9683,13/1/2014,L7291,NA
862,13/1/2014 20:44,Katerina’s Café,93.57,5407,13/1/2014,L4034,NA
863,13/1/2014 20:45,Shoppers' Delight,144.4,6901,13/1/2014,L9363,13/1/2014
864,13/1/2014 20:47,Katerina’s Café,22.24,7253,13/1/2014,L1682,NA
865,13/1/2014 20:51,Katerina’s Café,55.82,7889,13/1/2014,L6119,NA
866,13/1/2014 20:59,Guy's Gyros,37.5,7108,13/1/2014,L6544,13/1/2014
867,13/1/2014 21:00,Katerina’s Café,27.59,1874,13/1/2014,L4424,13/1/2014
868,13/1/2014 21:08,Guy's Gyros,19.77,5368,13/1/2014,L2247,13/1/2014
869,13/1/2014 21:11,Frydos Autosupply n' More,202.05,2418,13/1/2014,L9018,13/1/2014
870,13/1/2014 21:12,Hippokampos,31.47,8332,13/1/2014,L2070,13/1/2014
871,13/1/2014 21:13,Hippokampos,32.29,7117,13/1/2014,L6417,13/1/2014
872,13/1/2014 21:16,Katerina’s Café,33.11,9405,13/1/2014,L3259,13/1/2014
873,13/1/2014 21:27,Hippokampos,99.63,8156,13/1/2014,L5224,NA
874,14/1/2014 7:27,Brew've Been Served,14.67,5368,14/1/2014,L2247,14/1/2014
875,14/1/2014 7:31,Brew've Been Served,4.72,4795,14/1/2014,L8566,14/1/2014
876,14/1/2014 7:35,Brew've Been Served,7.31,7354,14/1/2014,L9254,14/1/2014
877,14/1/2014 7:35,Hallowed Grounds,10.75,7889,14/1/2014,L6119,14/1/2014
878,14/1/2014 7:37,Coffee Cameleon,9.8,3547,14/1/2014,L9362,14/1/2014
879,14/1/2014 7:40,Brew've Been Served,5.87,9683,14/1/2014,L7291,14/1/2014
880,14/1/2014 7:42,Hallowed Grounds,4.59,1310,14/1/2014,L8012,14/1/2014
881,14/1/2014 7:44,Hallowed Grounds,16.67,8129,14/1/2014,L8328,14/1/2014
882,14/1/2014 7:45,Brew've Been Served,10.96,3484,14/1/2014,L2490,14/1/2014
883,14/1/2014 7:45,Brew've Been Served,14.04,4948,14/1/2014,L9406,14/1/2014
884,14/1/2014 7:45,Brew've Been Served,16.53,9405,14/1/2014,L3259,14/1/2014
885,14/1/2014 7:45,Hallowed Grounds,13,7108,14/1/2014,L6544,14/1/2014
886,14/1/2014 7:48,Brew've Been Served,6.45,3853,14/1/2014,L1485,14/1/2014
887,14/1/2014 7:52,Coffee Cameleon,11.67,2418,14/1/2014,L9018,14/1/2014
888,14/1/2014 7:53,Brew've Been Served,3.66,6816,14/1/2014,L8148,14/1/2014
889,14/1/2014 7:53,Brew've Been Served,8.24,7384,14/1/2014,L3800,14/1/2014
890,14/1/2014 7:53,Brew've Been Served,9.53,8202,14/1/2014,L2343,14/1/2014
891,14/1/2014 7:53,Coffee Cameleon,15.63,7253,14/1/2014,L1682,14/1/2014
892,14/1/2014 7:54,Hallowed Grounds,19.99,1874,14/1/2014,L4424,14/1/2014
893,14/1/2014 7:54,Hallowed Grounds,50.21,9617,14/1/2014,L5553,NA
894,14/1/2014 7:56,Coffee Cameleon,7.84,2142,14/1/2014,L9637,14/1/2014
895,14/1/2014 7:58,Brew've Been Served,11.94,7819,14/1/2014,L5259,14/1/2014
896,14/1/2014 8:03,Brew've Been Served,3.21,1286,14/1/2014,L3572,14/1/2014
897,14/1/2014 8:07,Brew've Been Served,16.39,5407,14/1/2014,L4034,14/1/2014
898,14/1/2014 8:12,Hallowed Grounds,10.65,2681,14/1/2014,L1107,14/1/2014
899,14/1/2014 8:12,Hallowed Grounds,39.52,3492,14/1/2014,L7814,NA
900,14/1/2014 8:13,Brew've Been Served,11.53,8411,14/1/2014,L6110,14/1/2014
901,14/1/2014 8:13,Brew've Been Served,12.31,6901,14/1/2014,L9363,14/1/2014
902,14/1/2014 8:16,Hallowed Grounds,6.16,6691,14/1/2014,L6267,14/1/2014
903,14/1/2014 8:20,Kronos Mart,58.85,6899,14/1/2014,L6267,NA
904,14/1/2014 9:34,Carlyle Chemical Inc.,3630.57,7792,14/1/2014,L5756,14/1/2014
